,VI (V),II (A),VO (V),IO (A),P (W),DUTY (%),CI (F),CO (F),L (H),VIm (V),VIpp (V),VOm (V),VOpp (V),IIm (A),IIpp (A),PSW_COND (W),PSW_SW (W),PSW_TOT (W),T_DEAD (ns),PI_RIPPLE (W),PI_LEAK (W),PI_TOT (W),PO_RIPPLE (W),PO_LEAK (W),PO_TOT (W),PL_COND (W),PL_CORE (W),PL_TOT (W),P_LOSS (W),EFF (%)
1100,24.50677966101695,6.145000000000387,80.0,1.8824270127119829,150.59416101695862,0.6936652542372881,6.450915622681277e-06,2.374134931556357e-05,0.0001088928739079709,24.52939281579768,0.045226309561466616,80.32974096271616,0.6594819254323213,6.473343007416634,0.6566860148324951,0.6775640720529335,0.35904,1.0366040720529335,10.787655601153313,0.0019405643493446278,0.0006475759703370587,0.0025881403196816866,0.009702821746723139,0.06940489619178676,0.0791077179385099,1.005974164531445,0.0009573699305979273,1.006931534462043,3.1618355368261017,97.90042620811172
1101,24.50677966101695,6.145000000000387,80.92203389830509,1.8609784475537363,150.59416101695862,0.697155663538874,6.450915622681277e-06,2.3588939353379436e-05,0.00010944080491308189,24.52950660146779,0.04545388090168505,81.24965805599092,0.6552483153716508,6.474995175346621,0.6599903506924668,0.6811348638806721,0.36736386949037636,1.0484987333710485,10.911987902997113,0.0019601426835322436,0.0006475789742787496,0.002607721657810993,0.009800713417661217,0.07019970456037615,0.08000041797803736,1.0064877323584966,0.0009696001189089067,1.0074573324774057,3.1870629388553513,97.88367429564786
1102,24.50677966101695,6.145000000000387,81.84406779661018,1.8400131502651917,150.59416101695862,0.7005674287607687,6.450915622681277e-06,2.3437332392132498e-05,0.00010997639022291535,24.5296178233786,0.04567632472330348,82.16958630205646,0.6510370108925694,6.47661011749157,0.6632202349823664,0.6846866673341314,0.3757831254191325,1.0604697927532638,11.036320204840916,0.0019793748604052938,0.0006475819105371951,0.002626956770942489,0.009896874302026466,0.07099452256497678,0.08089139686700325,1.0069898554066161,0.0009816397576226641,1.0079714951642387,3.212429434308712,97.86683002009158
1103,24.50677966101695,6.145000000000387,82.76610169491525,1.8195149696921198,150.59416101695862,0.7039031782437746,6.450915622681277e-06,2.3286588545971057e-05,0.0001105000424393449,24.529726567212762,0.04589381239162239,83.08952653583151,0.6468496818325292,6.478189077963565,0.6663781559263571,0.688220117018219,0.3842977677862683,1.0725178848044872,11.160652506684714,0.001998269310131155,0.0006475847813744169,0.002645854091505572,0.009991346550655774,0.07178935092695843,0.0817806974776142,1.0074809119824,0.000993492483889326,1.0084744044662892,3.237936725644383,97.84989225094873
1104,24.50677966101695,6.145000000000387,83.68813559322034,1.799468466461552,150.59416101695862,0.7071654244977317,6.450915622681277e-06,2.3136761490101193e-05,0.00011101215598088232,24.529832914876888,0.04610650771987468,84.00947950280508,0.6426878191694776,6.479733246046677,0.6694664920925802,0.6917358195708072,0.392907796591784,1.0846436161625912,11.284984808528517,0.002016834228156352,0.0006475875889527498,0.0026644218171091015,0.010084171140781757,0.07258419029042358,0.08266836143120534,1.0079612639029232,0.0010051618889131736,1.0089664257918363,3.263586441365333,97.83285990683409
1105,24.50677966101695,6.145000000000387,84.61016949152543,1.77985887419883,150.59416101695862,0.7103565705128205,6.450915622681277e-06,2.29878990158671e-05,0.0001115131080734375,24.52993694470731,0.046314567380716334,84.92944586674581,0.6385527504407528,6.481243759184387,0.672487518368001,0.6952343551865802,0.40161321183567944,1.0968475670222597,11.409317110372317,0.0020350775806233863,0.0006475903353402729,0.002682667915963659,0.01017538790311693,0.07337904122886837,0.0835544291319853,1.0084312573843695,0.0010166515146218325,1.0094479088989914,3.2893801399914597,97.8157319528338
1106,24.50677966101695,6.145000000000387,85.53220338983051,1.7606720632531228,150.59416101695862,0.7134789156626506,6.450915622681277e-06,2.284004353686109e-05,0.00011200325967699657,24.5300387316625,0.0465181412911023,85.84942621673136,0.6344456538016969,6.482721705773789,0.6754434115468053,0.6987162790423145,0.4104140135179546,1.109130292560269,11.533649412216118,0.0020530071099089417,0.00064759302251589,0.0027006001324248316,0.010265035549544707,0.07417390425125589,0.0844389398008006,1.0088912238738217,0.0010279648508979518,1.0099191887247196,3.3153193137784838,97.79850739803574
1107,24.50677966101695,6.145000000000387,86.4542372881356,1.7418945067441496,150.59416101695862,0.7165346612296111,6.450915622681277e-06,2.269323255068436e-05,0.00011248295635300166,24.530138347503218,0.04671737297253398,86.76942107356177,0.6303675708523433,6.4841681277809835,0.6783362555611933,0.7021821226309598,0.4193102016386097,1.1214923242695696,11.657981714059922,0.0020706303402395123,0.0006475956523740849,0.002718225992613597,0.01035315170119756,0.07496877980755737,0.08532193150875493,1.009341480828399,0.001039105333308083,1.010380586161707,3.3414053922022147,97.78118529321603
1108,24.50677966101695,6.145000000000387,87.37627118644068,1.7235132487586435,150.59416101695862,0.7195259155803848,6.450915622681277e-06,2.2547499060508843e-05,0.000112952529076813,24.5302358609612,0.04691239988849783,87.68943089561441,0.6263194183474678,6.4855840231908815,0.6811680463809884,0.705632395011252,0.4283017761976443,1.1339341712088964,11.782314015903719,0.002087954583347216,0.0006475982267293756,0.0027355528100765913,0.010439772916736078,0.07576366829381084,0.08620344121054692,1.0097823324455897,0.0010500763412707329,1.0108324087868603,3.3676397452252766,97.76376472866963
1109,24.50677966101695,6.145000000000387,88.29830508474576,1.7055158745394192,150.59416101695862,0.7224546990171989,6.450915622681277e-06,2.2402871960171476e-05,0.00011341229499926707,24.53033133789733,0.04710335376076219,88.60945608419259,0.622301998893652,6.486970348303521,0.6839406966062669,0.7090675839790286,0.4373887371950589,1.1464563211740875,11.906646317747523,0.0021049869441341954,0.0006476007473204895,0.002752587691454685,0.010524934720670976,0.0765585700567424,0.08708350477741338,1.0102140703483125,0.001060881196611944,1.0112749515449244,3.3940236863619675,97.7462448321753
